Mes,ID_Máquina,ID_Producto_principal,Días_operación,Horas_programadas,Parada_programada_h,Parada_operacional_h,Parada_no_programada_h,Tiempo_operativo_h,Cantidad_programada,Producción_total,Rechazadas_total,Aprobadas_total,%_Defectuosas,D01,D02,D03,D04,D05,D06,D07,D08,D09,ID_Defecto_principal,ID_Causa_principal,F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F14,Total_eventos,Parada_NP_min,ID_Falla_principal,Paros_auto_hilo,Escalamientos,actividades_mantenimiento,actividades_correctivas,duracion_correctiva_min,reincidencias,mes_num,criticidad_amef,eventos_por_1000_piezas,parada_min_por_evento,objetivo_Total_eventos,objetivo_Parada_NP_min,objetivo_%_Defectuosas,objetivo_Escalamientos,objetivo_reincidencias,objetivo_criticidad_amef,Mes_objetivo,rank_Total_eventos,rank_Parada_NP_min,rank_%_Defectuosas,rank_Escalamientos,rank_reincidencias,rank_criticidad_amef,puntaje_riesgo_objetivo,riesgo_mes_siguiente
2025-07,M25,P04,27,270,13.17,0.7,3.12,253.02,28797,27232,568,26664,0.020857814336075205,98,52,188,79,11,61,17,0,62,D03,C05,8,4,45,8,11,3,1,7,3,5,0,0,95,187.09,F03,45,0,73,20,39.39,3,7,20946.0,3.4885428907168037,1.9693684210526317,98.0,245.09,0.030822179732313576,0.0,3.0,23188.0,2025-08,0.6454545454545455,0.37272727272727274,0.5575757575757576,0.15151515151515152,0.6439393939393939,0.7242424242424242,0.515909090909091,medio
2025-08,M25,P04,26,260,13.16,0.57,4.08,242.19,27687,26150,806,25344,0.030822179732313576,125,65,160,136,24,85,86,0,125,D03,C10,8,4,39,6,10,2,3,12,6,8,0,0,98,245.09,F03,39,0,78,26,65.02,3,8,23188.0,3.7476099426386233,2.5009183673469386,107.0,363.76,0.024560726008882025,1.0,2.0,23774.0,2025-09,0.7651515151515151,0.7454545454545455,0.24242424242424243,0.3878787878787879,0.30303030303030304,0.7515151515151515,0.5325757575757576,medio
2025-09,M25,P04,26,260,13.16,0.43,6.06,240.34,27703,25895,636,25259,0.024560726008882025,116,12,230,96,4,72,36,0,70,D03,C05,7,5,41,13,16,6,6,8,3,1,0,1,107,363.76,F03,41,1,69,17,57.79,2,9,23774.0,4.1320718285383276,3.399626168224299,111.0,256.52,0.02943460414894797,0.0,3.0,25416.0,2025-10,0.8136363636363636,0.40606060606060607,0.5,0.15151515151515152,0.6439393939393939,0.8333333333333334,0.5580808080808081,medio
2025-10,M25,P04,27,270,14.17,0.63,4.28,250.92,28691,27043,796,26247,0.02943460414894797,211,64,160,109,31,56,14,0,151,D01,C01,13,4,44,11,10,3,5,12,2,7,0,0,111,256.52,F03,44,0,81,26,60.09,3,10,25416.0,4.10457419664978,2.310990990990991,95.0,732.0,0.023366222185526152,1.0,2.0,20886.0,2025-11,0.5666666666666667,0.9757575757575757,0.18181818181818182,0.3878787878787879,0.30303030303030304,0.5363636363636364,0.49191919191919203,medio
2025-11,M25,P04,25,250,12.15,0.37,12.2,225.28,26700,24223,566,23657,0.023366222185526152,116,41,128,72,36,50,14,0,109,D03,C01,7,2,38,13,9,3,7,7,4,4,0,1,95,732.0,F03,38,1,67,18,138.69,2,11,20886.0,3.92189241629856,7.705263157894737,80.0,182.56,0.021261725216111825,0.0,2.0,16666.0,2025-12,0.19242424242424241,0.12424242424242424,0.10606060606060606,0.15151515151515152,0.30303030303030304,0.12424242424242424,0.1669191919191919,bajo
2025-01,M26,P06,27,270,14.17,0.87,3.1,251.87,22921,21810,577,21233,0.026455754241173773,80,51,168,67,26,99,16,0,70,D03,C05,5,0,37,11,10,2,0,9,1,6,0,0,81,185.84,F03,37,0,67,12,27.53,1,1,17790.0,3.7138927097661623,2.294320987654321,78.0,427.45,0.025330396475770924,1.0,2.0,17292.0,2025-02,0.15606060606060607,0.8787878787878788,0.2818181818181818,0.3878787878787879,0.30303030303030304,0.17272727272727273,0.3633838383838384,medio
2025-02,M26,P06,24,240,12.15,0.53,7.12,220.19,20436,19068,483,18585,0.025330396475770924,90,21,122,94,4,61,0,0,91,D03,C01,6,0,30,13,7,4,3,7,3,4,0,1,78,427.45,F03,30,1,62,14,76.72,2,2,17292.0,4.09062303335431,5.480128205128205,79.0,415.28,0.02426470588235294,1.0,1.0,17244.0,2025-03,0.17424242424242425,0.8636363636363636,0.21212121212121213,0.3878787878787879,0.04696969696969697,0.16515151515151516,0.30833333333333335,bajo
2025-03,M26,P06,26,260,13.16,0.83,6.92,239.08,21739,20400,495,19905,0.02426470588235294,106,42,158,61,26,14,14,0,74,D03,C05,6,0,37,10,10,4,0,6,1,4,0,1,79,415.28,F03,37,1,64,12,63.08,1,3,17244.0,3.872549019607843,5.256708860759494,85.0,246.6,0.02529220157118222,0.0,2.0,18196.0,2025-04,0.32575757575757575,0.37575757575757573,0.2787878787878788,0.15151515151515152,0.30303030303030304,0.2515151515151515,0.28106060606060607,bajo
2025-04,M26,P06,26,260,13.16,0.9,4.11,241.83,22110,20876,528,20348,0.02529220157118222,90,67,154,20,33,32,6,0,126,D03,C10,5,4,39,10,7,2,3,6,1,8,0,0,85,246.6,F03,39,0,70,18,52.22,2,4,18196.0,4.071661237785016,2.901176470588235,80.0,195.74,0.025860490662760895,0.0,2.0,18520.0,2025-05,0.19242424242424241,0.18181818181818182,0.3151515151515151,0.15151515151515152,0.30303030303030304,0.29393939393939394,0.23964646464646466,bajo
2025-05,M26,P06,27,270,13.17,0.57,3.26,253.0,23039,21848,565,21283,0.025860490662760895,105,9,157,40,42,94,30,0,88,D03,C10,8,1,33,11,9,2,2,4,4,6,0,0,80,195.74,F03,33,0,72,19,46.49,2,5,18520.0,3.6616623947272062,2.44675,93.0,203.41,0.03389241762604208,0.0,3.0,21760.0,2025-06,0.5242424242424243,0.21515151515151515,0.693939393939394,0.15151515151515152,0.6439393939393939,0.6333333333333333,0.47702020202020207,medio
2025-06,M26,P06,25,250,13.16,0.73,3.39,232.72,21226,20152,683,19469,0.03389241762604208,137,55,124,126,26,51,41,0,123,D01,C01,8,1,33,11,9,3,7,9,6,6,0,0,93,203.41,F03,33,0,72,21,45.93,3,6,21760.0,4.6149265581579995,2.1872043010752686,89.0,187.95,0.02957655919904473,0.0,2.0,19970.0,2025-07,0.4318181818181818,0.16666666666666666,0.503030303030303,0.15151515151515152,0.30303030303030304,0.44545454545454544,0.3335858585858586,bajo
2025-07,M26,P06,27,270,13.17,1.0,3.13,252.7,23000,21774,644,21130,0.02957655919904473,116,45,149,58,23,95,27,0,131,D03,C01,9,1,34,13,9,4,4,9,2,4,0,0,89,187.95,F03,34,0,69,16,33.79,2,7,19970.0,4.087443740240654,2.1117977528089886,84.0,148.29,0.03187799895481971,0.0,2.0,19070.0,2025-08,0.29848484848484846,0.03333333333333333,0.6,0.15151515151515152,0.30303030303030304,0.33636363636363636,0.2871212121212121,bajo
2025-08,M26,P06,26,260,13.16,0.8,2.47,243.57,22119,21049,671,20378,0.03187799895481971,161,24,175,108,18,74,35,0,76,D03,C01,8,3,35,10,11,1,2,8,3,3,0,0,84,148.29,F03,35,0,69,17,30.01,2,8,19070.0,3.9906883937479214,1.7653571428571428,83.0,187.1,0.02450646698434309,0.0,2.0,18374.0,2025-09,0.2727272727272727,0.15454545454545454,0.23636363636363636,0.15151515151515152,0.30303030303030304,0.27575757575757576,0.23232323232323235,bajo
2025-09,M26,P06,26,260,13.16,1.0,3.12,242.72,21723,20566,504,20062,0.02450646698434309,114,50,114,51,23,47,14,0,91,D03,C01,6,4,35,6,9,3,5,9,2,4,0,0,83,187.1,F03,35,0,68,16,36.07,2,9,18374.0,4.035787221627929,2.2542168674698795,90.0,190.14,0.024768369874323456,0.0,2.0,19896.0,2025-10,0.4590909090909091,0.17272727272727273,0.24848484848484848,0.15151515151515152,0.30303030303030304,0.43333333333333335,0.29469696969696973,bajo
2025-10,M26,P06,27,270,14.17,0.93,3.17,251.73,22915,21802,540,21262,0.024768369874323456,115,13,181,93,25,0,47,0,66,D03,C05,7,4,36,12,10,6,2,6,3,4,0,0,90,190.14,F03,36,0,73,18,38.03,2,10,19896.0,4.128061645720575,2.1126666666666667,94.0,653.81,0.02418200408997955,1.0,2.0,19386.0,2025-11,0.5424242424242425,0.9606060606060606,0.20606060606060606,0.3878787878787879,0.30303030303030304,0.38181818181818183,0.4636363636363636,medio
2025-11,M26,P06,25,250,12.15,0.8,10.9,226.15,21311,19560,473,19087,0.02418200408997955,107,4,146,66,7,51,0,0,92,D03,C01,6,4,43,12,9,4,3,9,1,2,0,1,94,653.81,F03,43,1,63,14,97.38,2,11,19386.0,4.805725971370143,6.955425531914893,86.0,199.14,0.025426456388799486,0.0,2.0,19224.0,2025-12,0.346969696969697,0.20303030303030303,0.2909090909090909,0.15151515151515152,0.30303030303030304,0.36363636363636365,0.27651515151515155,bajo
2025-01,M27,P06,27,270,14.17,1.13,6.16,248.53,22897,21304,1059,20245,0.04970897484040556,164,137,222,181,31,71,42,0,211,D03,C10,8,5,61,14,12,4,7,13,5,10,0,0,139,369.66,F03,61,0,83,28,74.46,5,1,30234.0,6.524596319939917,2.659424460431655,125.0,327.48,0.04974415783088041,0.0,4.0,27770.0,2025-02,0.9181818181818182,0.6515151515151515,0.9787878787878788,0.15151515151515152,0.8393939393939394,0.9090909090909091,0.7414141414141414,alto
2025-02,M27,P06,24,240,12.15,0.9,5.46,221.49,20403,18957,943,18014,0.04974415783088041,166,95,281,119,68,91,15,0,108,D03,C10,8,3,55,15,14,4,3,9,5,9,0,0,125,327.48,F03,55,0,73,25,65.5,4,2,27770.0,6.593870338133671,2.61984,134.0,301.64,0.04702073164838351,0.0,4.0,29810.0,2025-03,0.9757575757575757,0.5515151515151515,0.9545454545454546,0.15151515151515152,0.8393939393939394,0.9727272727272728,0.7409090909090909,alto
2025-03,M27,P06,26,260,13.16,0.7,5.03,241.11,22128,20693,973,19720,0.04702073164838351,154,73,289,131,53,62,6,0,205,D03,C10,8,3,54,20,15,5,3,12,6,8,0,0,134,301.64,F03,54,0,77,25,56.28,4,3,29810.0,6.475619774803073,2.251044776119403,123.0,257.82,0.04722316206679878,0.0,5.0,28182.0,2025-04,0.9045454545454545,0.4121212121212121,0.9606060606060606,0.15151515151515152,0.9378787878787879,0.9333333333333333,0.7166666666666667,alto
2025-04,M27,P06,26,260,13.16,0.9,4.3,241.64,22110,20689,977,19712,0.04722316206679878,190,23,207,136,43,133,48,0,197,D03,C01,9,5,49,12,15,3,6,11,7,6,0,0,123,257.82,F03,49,0,79,27,56.6,5,4,28182.0,5.945188264295036,2.09609756097561,114.0,392.6,0.03448923973310779,1.0,4.0,24926.0,2025-05,0.8303030303030303,0.8212121212121212,0.7121212121212122,0.3878787878787879,0.8393939393939394,0.8121212121212121,0.7338383838383837,alto
2025-05,M27,P06,27,270,13.17,1.0,6.54,249.29,23000,21282,734,20548,0.03448923973310779,167,59,173,87,37,59,6,0,146,D03,C01,10,5,49,14,12,4,4,8,2,5,0,1,114,392.6,F03,49,1,76,23,79.21,4,5,24926.0,5.356639413588948,3.4438596491228073,133.0,366.65,0.05038499302361635,0.0,6.0,31816.0,2025-06,0.9696969696969697,0.7545454545454545,0.9848484848484849,0.15151515151515152,0.9863636363636363,0.990909090909091,0.8063131313131313,alto
2025-06,M27,P06,25,250,13.16,0.97,6.11,229.76,20828,19351,975,18376,0.05038499302361635,244,65,190,140,62,106,6,0,162,D01,C01,12,6,46,12,16,4,8,14,5,10,0,0,133,366.65,F03,46,0,84,33,90.97,6,6,31816.0,6.873029817580487,2.7567669172932328,134.0,471.75,0.0466519014184063,1.0,5.0,29922.0,2025-07,0.9757575757575757,0.9242424242424242,0.9393939393939394,0.3878787878787879,0.9378787878787879,0.9787878787878788,0.8573232323232323,alto
2025-07,M27,P06,27,270,13.17,0.83,7.86,248.14,23015,21221,990,20231,0.0466519014184063,124,94,242,133,51,100,30,0,216,D03,C10,6,3,54,13,10,5,10,13,6,13,0,1,134,471.75,F03,54,1,82,29,102.09,5,7,29922.0,6.314499787945903,3.5205223880597014,117.0,238.97,0.0430039755648211,0.0,4.0,25832.0,2025-08,0.853030303030303,0.35454545454545455,0.8939393939393939,0.15151515151515152,0.8393939393939394,0.8545454545454545,0.6578282828282828,alto
2025-08,M27,P06,26,260,13.16,1.0,3.98,241.85,22101,20626,887,19739,0.0430039755648211,154,81,253,83,44,61,30,0,181,D03,C10,9,2,51,10,13,6,7,10,3,6,0,0,117,238.97,F03,51,0,72,20,40.85,4,8,25832.0,5.672452244739649,2.0424786324786326,127.0,287.1,0.045617087078380206,0.0,5.0,28018.0,2025-09,0.943939393939394,0.4909090909090909,0.9272727272727272,0.15151515151515152,0.9378787878787879,0.9181818181818182,0.7282828282828283,alto
2025-09,M27,P06,26,260,13.16,0.77,4.78,241.29,22122,20694,944,19750,0.045617087078380206,117,93,215,188,31,108,48,0,144,D03,C10,6,7,58,11,15,3,1,12,6,8,0,0,127,287.1,F03,58,0,79,27,61.04,5,9,28018.0,6.137044553976998,2.260629921259843,126.0,278.72,0.040598489792113356,0.0,5.0,26926.0,2025-10,0.9333333333333333,0.4696969696969697,0.8545454545454545,0.15151515151515152,0.9378787878787879,0.8757575757575757,0.7037878787878787,alto
2025-10,M27,P06,27,270,14.17,0.9,4.65,250.28,22918,21454,871,20583,0.040598489792113356,127,90,197,129,48,39,57,0,184,D03,C10,7,9,55,10,10,6,7,10,6,6,0,0,126,278.72,F03,55,0,83,28,61.94,5,10,26926.0,5.8730306702712785,2.2120634920634923,131.0,367.78,0.05016481252575196,0.0,5.0,28188.0,2025-11,0.9636363636363636,0.7606060606060606,0.9818181818181818,0.15151515151515152,0.9378787878787879,0.9363636363636364,0.7886363636363636,alto
2025-11,M27,P06,25,250,12.15,0.7,6.13,231.02,20943,19416,974,18442,0.05016481252575196,138,95,250,117,32,184,0,0,158,D03,C10,7,7,56,17,12,2,9,8,2,11,0,0,131,367.78,F03,56,0,76,27,75.8,5,11,28188.0,6.747012772970746,2.807480916030534,137.0,718.06,0.03658185309649544,1.0,4.0,29510.0,2025-12,0.9893939393939394,0.9636363636363636,0.7757575757575758,0.3878787878787879,0.8393939393939394,0.9636363636363636,0.819949494949495,alto
2025-01,M28,P05,27,270,14.17,1.32,5.59,248.92,22880,21484,749,20735,0.0348631539750512,177,57,178,80,17,88,12,61,79,D03,C01,10,2,44,15,13,1,5,11,3,4,3,0,111,335.53,F03,44,3,77,22,66.5,3,1,25140.0,5.166635635822007,3.0227927927927927,99.0,304.03,0.037746745065098695,2.0,3.0,22324.0,2025-02,0.6636363636363637,0.5636363636363636,0.793939393939394,0.5621212121212121,0.6439393939393939,0.6848484848484848,0.652020202020202,alto
2025-02,M28,P05,24,240,12.15,1.29,5.07,221.49,20366,19048,719,18329,0.037746745065098695,197,71,111,70,21,41,20,50,138,D01,C01,9,3,39,9,6,5,3,13,4,6,2,0,99,304.03,F03,39,2,72,24,73.7,3,2,22324.0,5.197396052078958,3.0710101010101005,102.0,447.17,0.0370099829559289,3.0,4.0,23936.0,2025-03,0.7136363636363636,0.9030303030303031,0.7818181818181819,0.740909090909091,0.8393939393939394,0.7575757575757576,0.7893939393939394,alto
2025-03,M28,P05,26,260,13.16,1.25,7.45,238.14,22077,20535,760,19775,0.0370099829559289,92,140,163,75,48,70,15,58,99,D03,C10,9,1,42,12,11,2,5,3,3,11,3,0,102,447.17,F03,42,3,79,27,118.37,4,3,23936.0,4.967129291453616,4.384019607843137,86.0,381.85,0.03622623110677718,4.0,3.0,20848.0,2025-04,0.346969696969697,0.796969696969697,0.7696969696969697,0.8833333333333333,0.6439393939393939,0.5303030303030303,0.6618686868686868,alto
2025-04,M28,P05,26,260,13.16,1.51,6.36,238.96,22055,20510,743,19767,0.03622623110677718,75,58,152,76,40,122,11,89,120,D03,C10,6,2,30,9,11,1,1,13,1,8,4,0,86,381.85,F03,30,4,73,21,93.24,3,4,20848.0,4.193076548025354,4.440116279069768,101.0,782.27,0.037099332019799126,4.0,3.0,21976.0,2025-05,0.696969696969697,0.9818181818181818,0.7848484848484848,0.8833333333333333,0.6439393939393939,0.6545454545454545,0.7742424242424243,alto
2025-05,M28,P05,27,270,13.17,1.65,13.04,242.14,22939,20809,772,20037,0.037099332019799126,109,46,166,113,17,157,14,68,82,D03,C10,7,2,46,12,11,3,4,5,3,4,3,1,101,782.27,F03,46,4,73,20,154.91,3,5,21976.0,4.8536690854918545,7.745247524752475,92.0,279.96,0.035001257229067134,1.0,3.0,21792.0,2025-06,0.5,0.4727272727272727,0.7181818181818181,0.3878787878787879,0.6439393939393939,0.6393939393939394,0.5603535353535354,medio
2025-06,M28,P05,25,250,13.16,1.12,4.67,231.05,21190,19885,696,19189,0.035001257229067134,110,71,159,96,30,54,11,38,127,D03,C05,7,3,31,7,12,5,9,9,1,7,1,0,92,279.96,F03,31,1,70,19,57.82,3,6,21792.0,4.626602967060599,3.0430434782608695,103.0,355.66,0.03264150067325997,3.0,4.0,23050.0,2025-07,0.7257575757575757,0.7272727272727273,0.6303030303030303,0.740909090909091,0.8393939393939394,0.7212121212121212,0.7308080808080808,alto
2025-07,M28,P05,27,270,13.17,1.47,5.93,249.43,22956,21537,703,20834,0.03264150067325997,116,70,154,58,71,54,28,78,74,D03,C10,7,4,43,11,8,2,4,9,4,8,3,0,103,355.66,F03,43,3,79,26,89.78,4,7,23050.0,4.782467381715188,3.453009708737864,100.0,399.52,0.03615747724950119,4.0,3.0,23002.0,2025-08,0.6787878787878788,0.8363636363636363,0.7606060606060606,0.8833333333333333,0.6439393939393939,0.7181818181818181,0.7535353535353536,alto
2025-08,M28,P05,26,260,13.16,1.38,6.66,238.8,22067,20549,743,19806,0.03615747724950119,92,83,137,83,46,29,43,74,156,D09,C10,3,4,36,10,10,7,6,6,5,9,4,0,100,399.52,F03,36,4,77,25,99.88,3,8,23002.0,4.866416857267994,3.9951999999999996,103.0,361.02,0.03070047605168561,2.0,3.0,22362.0,2025-09,0.7257575757575757,0.7363636363636363,0.5545454545454546,0.5621212121212121,0.6439393939393939,0.693939393939394,0.6527777777777778,alto
2025-09,M28,P05,26,260,13.16,1.44,6.02,239.38,22059,20586,632,19954,0.03070047605168561,63,45,199,57,64,17,31,53,103,D03,C10,4,4,49,9,8,4,2,6,5,10,2,0,103,361.02,F03,49,2,77,25,87.63,3,9,22362.0,5.00340036918294,3.50504854368932,100.0,272.7,0.034069810620126255,2.0,3.0,21022.0,2025-10,0.6787878787878788,0.4484848484848485,0.696969696969697,0.5621212121212121,0.6439393939393939,0.5606060606060606,0.5984848484848485,medio
2025-10,M28,P05,27,270,14.17,1.36,4.54,249.92,22877,21544,734,20810,0.034069810620126255,112,82,149,79,32,145,26,35,74,D03,C10,5,3,47,13,8,2,1,10,4,5,2,0,100,272.7,F03,47,2,74,19,51.81,3,10,21022.0,4.641663572224285,2.727,89.0,384.18,0.03166759114517674,4.0,3.0,19718.0,2025-11,0.4318181818181818,0.803030303030303,0.5848484848484848,0.8833333333333333,0.6439393939393939,0.4121212121212121,0.6265151515151516,medio
2025-11,M28,P05,25,250,12.15,1.23,6.4,230.21,21269,19831,628,19203,0.03166759114517674,124,60,146,31,33,44,0,56,134,D03,C10,6,3,38,9,6,3,3,8,0,9,4,0,89,384.18,F03,38,4,71,22,94.97,3,11,19718.0,4.48792294891836,4.3166292134831465,108.0,367.5,0.0355040642810427,3.0,3.0,23480.0,2025-12,0.7757575757575758,0.7575757575757576,0.7363636363636363,0.740909090909091,0.6439393939393939,0.7363636363636363,0.7318181818181818,alto
2025-01,M29,P05,27,270,14.17,1.3,5.87,248.66,22882,21513,682,20831,0.03170176172546832,146,40,150,97,22,53,29,76,69,D03,C01,12,4,34,9,10,1,6,8,4,4,3,0,95,352.41,F03,34,3,82,27,100.16,3,1,22714.0,4.415934551201599,3.7095789473684215,71.0,162.63,0.02710641587219789,1.0,2.0,16692.0,2025-02,0.05606060606060606,0.05757575757575758,0.36363636363636365,0.3878787878787879,0.30303030303030304,0.12727272727272726,0.2159090909090909,bajo
2025-02,M29,P05,24,240,12.15,1.27,2.71,223.87,20369,19405,526,18879,0.02710641587219789,145,10,135,50,12,56,0,28,90,D01,C01,10,1,26,6,8,6,5,4,2,2,1,0,71,162.63,F03,26,1,64,16,36.65,2,2,16692.0,3.658850811646483,2.2905633802816903,88.0,409.04,0.03196015859201238,4.0,2.0,21058.0,2025-03,0.3984848484848485,0.8454545454545455,0.603030303030303,0.8833333333333333,0.30303030303030304,0.5727272727272728,0.6010101010101011,medio
2025-03,M29,P05,26,260,13.16,1.26,6.82,238.76,22076,20682,661,20021,0.03196015859201238,113,84,128,56,41,78,16,62,83,D03,C10,6,2,31,9,10,4,2,10,1,9,4,0,88,409.04,F03,31,4,74,22,102.26,2,3,21058.0,4.254907649163524,4.648181818181818,81.0,238.54,0.024214690881357546,2.0,2.0,17450.0,2025-04,0.21818181818181817,0.3424242424242424,0.20909090909090908,0.5621212121212121,0.30303030303030304,0.19696969696969696,0.3053030303030303,bajo
2025-04,M29,P05,26,260,13.16,1.21,3.98,241.66,22083,20979,508,20471,0.024214690881357546,139,14,110,55,14,58,0,45,73,D01,C01,8,2,35,8,6,5,5,6,1,3,2,0,81,238.54,F03,35,2,68,16,47.12,2,4,17450.0,3.8610038610038613,2.944938271604938,81.0,314.97,0.02441175105583144,4.0,2.0,17732.0,2025-05,0.21818181818181817,0.6,0.22727272727272727,0.8833333333333333,0.30303030303030304,0.21212121212121213,0.4073232323232323,medio
2025-05,M29,P05,27,270,13.17,1.47,5.25,250.12,22956,21547,526,21021,0.02441175105583144,122,17,125,41,23,49,5,101,43,D03,C01,7,2,33,11,5,1,4,8,3,3,4,0,81,314.97,F03,33,4,72,19,73.88,2,5,17732.0,3.759224021905602,3.8885185185185187,88.0,207.03,0.030230826507818317,0.0,2.0,18730.0,2025-06,0.3984848484848485,0.23939393939393938,0.5303030303030303,0.15151515151515152,0.30303030303030304,0.3151515151515151,0.322979797979798,bajo
2025-06,M29,P05,25,250,13.16,1.17,3.45,232.22,21184,20145,609,19536,0.030230826507818317,91,66,129,98,28,34,54,0,109,D03,C10,4,4,39,10,7,4,4,6,4,6,0,0,88,207.03,F03,39,0,69,18,42.35,2,6,18730.0,4.3683296103251426,2.3526136363636363,83.0,299.93,0.03224169741697417,2.0,3.0,19686.0,2025-07,0.2727272727272727,0.5424242424242425,0.6121212121212121,0.5621212121212121,0.6439393939393939,0.4090909090909091,0.5070707070707071,medio
2025-07,M29,P05,27,270,13.17,1.39,5.0,250.44,22962,21680,699,20981,0.03224169741697417,166,69,111,37,55,88,16,40,117,D01,C10,9,2,32,9,7,4,1,6,2,9,2,0,83,299.93,F03,32,2,77,24,86.73,3,7,19686.0,3.8284132841328415,3.6136144578313254,75.0,175.64,0.02120461259887544,2.0,1.0,16410.0,2025-08,0.10151515151515152,0.10303030303030303,0.10303030303030303,0.5621212121212121,0.04696969696969697,0.10757575757575757,0.1707070707070707,bajo
2025-08,M29,P05,26,260,13.16,1.74,2.93,242.17,22035,20986,445,20541,0.02120461259887544,108,25,110,23,22,46,0,48,63,D03,C01,6,0,35,4,8,4,4,8,2,2,2,0,75,175.64,F03,35,2,64,12,28.1,1,8,16410.0,3.5738111121700182,2.3418666666666663,81.0,187.62,0.027877055039313797,1.0,2.0,18680.0,2025-09,0.21818181818181817,0.15757575757575756,0.4121212121212121,0.3878787878787879,0.30303030303030304,0.3,0.2964646464646465,bajo
2025-09,M29,P05,26,260,13.16,1.33,3.13,242.38,22072,20985,585,20400,0.027877055039313797,146,6,128,78,15,83,13,31,85,D01,C01,10,1,27,14,9,4,4,7,2,2,1,0,81,187.62,F03,27,1,68,16,37.06,2,9,18680.0,3.8598999285203717,2.3162962962962963,90.0,303.09,0.022260353383109957,3.0,2.0,20352.0,2025-10,0.4590909090909091,0.5545454545454546,0.13636363636363635,0.740909090909091,0.30303030303030304,0.47878787878787876,0.4454545454545455,medio
2025-10,M29,P05,27,270,14.17,1.53,5.05,249.25,22866,21563,480,21083,0.022260353383109957,100,29,114,61,5,35,16,51,69,D03,C01,6,4,29,15,10,5,2,11,3,2,3,0,90,303.09,F03,29,3,73,18,60.62,2,10,20352.0,4.173816259333117,3.3676666666666666,92.0,324.44,0.03349689565391548,2.0,2.0,20514.0,2025-11,0.5,0.6424242424242425,0.6757575757575758,0.5621212121212121,0.30303030303030304,0.5,0.5305555555555556,medio
2025-11,M29,P05,25,250,12.15,1.48,5.41,230.96,21249,19972,669,19303,0.03349689565391548,70,63,124,113,21,80,37,61,100,D03,C09,5,2,37,9,7,3,9,6,5,7,2,0,92,324.44,F03,37,2,70,21,74.06,2,11,20514.0,4.606449028640096,3.526521739130435,85.0,232.6,0.02342417116244755,1.0,2.0,18180.0,2025-12,0.32575757575757575,0.3181818181818182,0.18484848484848485,0.3878787878787879,0.30303030303030304,0.24545454545454545,0.29419191919191917,bajo
2025-01,M30,P14,27,270,14.17,0.72,13.0,242.1,29125,26571,750,25821,0.028226261713898613,146,45,172,122,27,71,43,38,86,D03,C01,8,2,42,10,11,3,4,9,6,5,1,1,102,780.27,F03,42,2,78,23,175.94,3,1,23368.0,3.838771593090211,7.649705882352941,89.0,247.76,0.02388619410589818,2.0,2.0,19496.0,2025-02,0.4318181818181818,0.38181818181818183,0.19090909090909092,0.5621212121212121,0.30303030303030304,0.3939393939393939,0.37727272727272726,medio
2025-02,M30,P11,24,240,12.15,0.6,4.13,223.12,26104,24533,586,23947,0.02388619410589818,77,23,136,147,19,48,6,38,92,D04,C09,5,0,34,15,8,4,4,9,4,4,2,0,89,247.76,F03,34,2,63,15,41.76,2,2,19496.0,3.627766681612522,2.783820224719101,93.0,275.55,0.023129901668060036,1.0,3.0,19800.0,2025-03,0.5242424242424243,0.45454545454545453,0.1606060606060606,0.3878787878787879,0.6439393939393939,0.41818181818181815,0.43156565656565654,medio
2025-03,M30,P12,26,260,13.16,1.12,4.59,241.12,26851,25119,581,24538,0.023129901668060036,120,60,126,63,18,63,17,15,99,D03,C10,6,4,44,9,7,3,3,7,2,7,1,0,93,275.55,F03,44,1,72,20,59.26,3,3,19800.0,3.7023766869700228,2.9629032258064516,99.0,228.44,0.0262819056275089,0.0,3.0,21998.0,2025-04,0.6636363636363637,0.296969696969697,0.3424242424242424,0.15151515151515152,0.6439393939393939,0.6575757575757576,0.4593434343434344,medio
2025-04,M30,P11,26,260,13.16,0.86,3.81,242.17,28030,26406,694,25712,0.0262819056275089,60,90,173,101,27,83,61,0,99,D03,C10,3,4,43,10,13,1,5,8,6,6,0,0,99,228.44,F03,43,0,71,19,43.84,3,4,21998.0,3.749147920927062,2.3074747474747475,118.0,299.46,0.030877326243828333,2.0,3.0,25810.0,2025-05,0.8666666666666667,0.5393939393939394,0.5636363636363636,0.5621212121212121,0.6439393939393939,0.8515151515151516,0.6712121212121213,alto
2025-05,M30,P15,27,270,13.17,0.96,4.99,250.88,28087,26330,813,25517,0.030877326243828333,181,94,176,86,17,92,29,50,88,D01,C01,9,2,48,14,10,5,8,11,4,5,2,0,118,299.46,F03,48,2,75,22,55.83,3,5,25810.0,4.481579946828712,2.5377966101694915,97.0,256.68,0.030362140615723857,1.0,3.0,22134.0,2025-06,0.6181818181818182,0.4090909090909091,0.5363636363636364,0.3878787878787879,0.6439393939393939,0.6757575757575758,0.5452020202020202,medio
